id	myclass	myid	male	female	age	years
Cataracts	S	S-Cat	0	0	0-27 days	0
Cataracts	S	S-Cat	0	0	0-27 days	0.07
Cataracts	S	S-Cat	0	0	1-59 months	0.08
Cataracts	S	S-Cat	0	0	1-59 months	4.9
Cataracts	S	S-Cat	0	0	5-14 years	5
Cataracts	S	S-Cat	0	0	5-14 years	14
Cataracts	S	S-Cat	12297	21807	15-29 years	15
Cataracts	S	S-Cat	12297	21807	15-29 years	29
Cataracts	S	S-Cat	256346	401146	30-49 years	30
Cataracts	S	S-Cat	256346	401146	30-49 years	49
Cataracts	S	S-Cat	416750	640849	50-59 years	50
Cataracts	S	S-Cat	416750	640849	50-59 years	59
Cataracts	S	S-Cat	660117	1078754	60-69 years	60
Cataracts	S	S-Cat	660117	1078754	60-69 years	69
Cataracts	S	S-Cat	1169680	2259610	70+ years	70
Cataracts	S	S-Cat	1169680	2259610	70+ years	75
Glaucoma	S	S-Gla	0	0	0-27 days	0
Glaucoma	S	S-Gla	0	0	0-27 days	0.07
Glaucoma	S	S-Gla	0	0	1-59 months	0.08
Glaucoma	S	S-Gla	0	0	1-59 months	4.9
Glaucoma	S	S-Gla	0	0	5-14 years	5
Glaucoma	S	S-Gla	0	0	5-14 years	14
Glaucoma	S	S-Gla	2745	3763	15-29 years	15
Glaucoma	S	S-Gla	2745	3763	15-29 years	29
Glaucoma	S	S-Gla	37957	47324	30-49 years	30
Glaucoma	S	S-Gla	37957	47324	30-49 years	49
Glaucoma	S	S-Gla	63350	76653	50-59 years	50
Glaucoma	S	S-Gla	63350	76653	50-59 years	59
Glaucoma	S	S-Gla	114979	144957	60-69 years	60
Glaucoma	S	S-Gla	114979	144957	60-69 years	69
Glaucoma	S	S-Gla	293771	478002	70+ years	70
Glaucoma	S	S-Gla	293771	478002	70+ years	75
Macular_degeneration	S	S-Mac	0	0	0-27 days	0
Macular_degeneration	S	S-Mac	0	0	0-27 days	0.07
Macular_degeneration	S	S-Mac	0	0	1-59 months	0.08
Macular_degeneration	S	S-Mac	0	0	1-59 months	4.9
Macular_degeneration	S	S-Mac	0	0	5-14 years	5
Macular_degeneration	S	S-Mac	0	0	5-14 years	14
Macular_degeneration	S	S-Mac	0	0	15-29 years	15
Macular_degeneration	S	S-Mac	0	0	15-29 years	29
Macular_degeneration	S	S-Mac	4	10	30-49 years	30
Macular_degeneration	S	S-Mac	4	10	30-49 years	49
Macular_degeneration	S	S-Mac	42268	69707	50-59 years	50
Macular_degeneration	S	S-Mac	42268	69707	50-59 years	59
Macular_degeneration	S	S-Mac	121434	197399	60-69 years	60
Macular_degeneration	S	S-Mac	121434	197399	60-69 years	69
Macular_degeneration	S	S-Mac	341503	657713	70+ years	70
Macular_degeneration	S	S-Mac	341503	657713	70+ years	75
Other_hearing_loss	S	S-ohl	48	27	0-27 days	0
Other_hearing_loss	S	S-ohl	48	27	0-27 days	0.07
Other_hearing_loss	S	S-ohl	15011	8584	1-59 months	0.08
Other_hearing_loss	S	S-ohl	15011	8584	1-59 months	4.9
Other_hearing_loss	S	S-ohl	131120	75510	5-14 years	5
Other_hearing_loss	S	S-ohl	131120	75510	5-14 years	14
Other_hearing_loss	S	S-ohl	708024	424577	15-29 years	15
Other_hearing_loss	S	S-ohl	708024	424577	15-29 years	29
Other_hearing_loss	S	S-ohl	2358796	1496581	30-49 years	30
Other_hearing_loss	S	S-ohl	2358796	1496581	30-49 years	49
Other_hearing_loss	S	S-ohl	2153291	1452859	50-59 years	50
Other_hearing_loss	S	S-ohl	2153291	1452859	50-59 years	59
Other_hearing_loss	S	S-ohl	2679216	1999020	60-69 years	60
Other_hearing_loss	S	S-ohl	2679216	1999020	60-69 years	69
Other_hearing_loss	S	S-ohl	4276073	4297201	70+ years	70
Other_hearing_loss	S	S-ohl	4276073	4297201	70+ years	75
other_sense_organ_disorders	S	S-osl	0	0	0-27 days	0
other_sense_organ_disorders	S	S-osl	0	0	0-27 days	0.07
other_sense_organ_disorders	S	S-osl	6613	5732	1-59 months	0.08
other_sense_organ_disorders	S	S-osl	6613	5732	1-59 months	4.9
other_sense_organ_disorders	S	S-osl	12328	9966	5-14 years	5
other_sense_organ_disorders	S	S-osl	12328	9966	5-14 years	14
other_sense_organ_disorders	S	S-osl	11675	15298	15-29 years	15
other_sense_organ_disorders	S	S-osl	11675	15298	15-29 years	29
other_sense_organ_disorders	S	S-osl	14699	14202	30-49 years	30
other_sense_organ_disorders	S	S-osl	14699	14202	30-49 years	49
other_sense_organ_disorders	S	S-osl	10116	9830	50-59 years	50
other_sense_organ_disorders	S	S-osl	10116	9830	50-59 years	59
other_sense_organ_disorders	S	S-osl	9370	9671	60-69 years	60
other_sense_organ_disorders	S	S-osl	9370	9671	60-69 years	69
other_sense_organ_disorders	S	S-osl	11759	15060	70+ years	70
other_sense_organ_disorders	S	S-osl	11759	15060	70+ years	75
Other_vision_loss	S	S-ovl	822	961	0-27 days	0
Other_vision_loss	S	S-ovl	822	961	0-27 days	0.07
Other_vision_loss	S	S-ovl	37917	44398	1-59 months	0.08
Other_vision_loss	S	S-ovl	37917	44398	1-59 months	4.9
Other_vision_loss	S	S-ovl	127281	149746	5-14 years	5
Other_vision_loss	S	S-ovl	127281	149746	5-14 years	14
Other_vision_loss	S	S-ovl	307399	361335	15-29 years	15
Other_vision_loss	S	S-ovl	307399	361335	15-29 years	29
Other_vision_loss	S	S-ovl	548673	588322	30-49 years	30
Other_vision_loss	S	S-ovl	548673	588322	30-49 years	49
Other_vision_loss	S	S-ovl	537719	557521	50-59 years	50
Other_vision_loss	S	S-ovl	537719	557521	50-59 years	59
Other_vision_loss	S	S-ovl	715979	763631	60-69 years	60
Other_vision_loss	S	S-ovl	715979	763631	60-69 years	69
Other_vision_loss	S	S-ovl	1191159	1595459	70+ years	70
Other_vision_loss	S	S-ovl	1191159	1595459	70+ years	75
Refractive_errors	S	S-Ref	706	821	0-27 days	0
Refractive_errors	S	S-Ref	706	821	0-27 days	0.07
Refractive_errors	S	S-Ref	33853	39471	1-59 months	0.08
Refractive_errors	S	S-Ref	33853	39471	1-59 months	4.9
Refractive_errors	S	S-Ref	118059	137791	5-14 years	5
Refractive_errors	S	S-Ref	118059	137791	5-14 years	14
Refractive_errors	S	S-Ref	323854	385481	15-29 years	15
Refractive_errors	S	S-Ref	323854	385481	15-29 years	29
Refractive_errors	S	S-Ref	910051	1099885	30-49 years	30
Refractive_errors	S	S-Ref	910051	1099885	30-49 years	49
Refractive_errors	S	S-Ref	1078192	1312128	50-59 years	50
Refractive_errors	S	S-Ref	1078192	1312128	50-59 years	59
Refractive_errors	S	S-Ref	1428411	1827097	60-69 years	60
Refractive_errors	S	S-Ref	1428411	1827097	60-69 years	69
Refractive_errors	S	S-Ref	1926475	2875875	70+ years	70
Refractive_errors	S	S-Ref	1926475	2875875	70+ years	75
HyperplasiaProstate	U	U-Hyp	0	0	0-27 days	0
HyperplasiaProstate	U	U-Hyp	0	0	0-27 days	0.07
HyperplasiaProstate	U	U-Hyp	10	0	1-59 months	0.08
HyperplasiaProstate	U	U-Hyp	10	0	1-59 months	4.9
HyperplasiaProstate	U	U-Hyp	13	0	5-14 years	5
HyperplasiaProstate	U	U-Hyp	13	0	5-14 years	14
HyperplasiaProstate	U	U-Hyp	41310	0	15-29 years	15
HyperplasiaProstate	U	U-Hyp	41310	0	15-29 years	29
HyperplasiaProstate	U	U-Hyp	1017289	0	30-49 years	30
HyperplasiaProstate	U	U-Hyp	1017289	0	30-49 years	49
HyperplasiaProstate	U	U-Hyp	1218719	0	50-59 years	50
HyperplasiaProstate	U	U-Hyp	1218719	0	50-59 years	59
HyperplasiaProstate	U	U-Hyp	1414543	202	60-69 years	60
HyperplasiaProstate	U	U-Hyp	1414543	202	60-69 years	69
HyperplasiaProstate	U	U-Hyp	1783851	187	70+ years	70
HyperplasiaProstate	U	U-Hyp	1783851	187	70+ years	75
Infertility	U	U-Inf	0	0	0-27 days	0
Infertility	U	U-Inf	0	0	0-27 days	0.07
Infertility	U	U-Inf	0	0	1-59 months	0.08
Infertility	U	U-Inf	0	0	1-59 months	4.9
Infertility	U	U-Inf	0	0	5-14 years	5
Infertility	U	U-Inf	0	0	5-14 years	14
Infertility	U	U-Inf	204527	147188	15-29 years	15
Infertility	U	U-Inf	204527	147188	15-29 years	29
Infertility	U	U-Inf	631555	456292	30-49 years	30
Infertility	U	U-Inf	631555	456292	30-49 years	49
Infertility	U	U-Inf	0	0	50-59 years	50
Infertility	U	U-Inf	0	0	50-59 years	59
Infertility	U	U-Inf	0	0	60-69 years	60
Infertility	U	U-Inf	0	0	60-69 years	69
Infertility	U	U-Inf	0	0	70+ years	70
Infertility	U	U-Inf	0	0	70+ years	75
Kidney_diseases	U	U-Kid	3925	3058	0-27 days	0
Kidney_diseases	U	U-Kid	3925	3058	0-27 days	0.07
Kidney_diseases	U	U-Kid	1038621	892208	1-59 months	0.08
Kidney_diseases	U	U-Kid	1038621	892208	1-59 months	4.9
Kidney_diseases	U	U-Kid	813175	809434	5-14 years	5
Kidney_diseases	U	U-Kid	813175	809434	5-14 years	14
Kidney_diseases	U	U-Kid	1615165	1418294	15-29 years	15
Kidney_diseases	U	U-Kid	1615165	1418294	15-29 years	29
Kidney_diseases	U	U-Kid	3208508	2799428	30-49 years	30
Kidney_diseases	U	U-Kid	3208508	2799428	30-49 years	49
Kidney_diseases	U	U-Kid	2715657	2226603	50-59 years	50
Kidney_diseases	U	U-Kid	2715657	2226603	50-59 years	59
Kidney_diseases	U	U-Kid	2781184	2419773	60-69 years	60
Kidney_diseases	U	U-Kid	2781184	2419773	60-69 years	69
Kidney_diseases	U	U-Kid	3517957	3422836	70+ years	70
Kidney_diseases	U	U-Kid	3517957	3422836	70+ years	75
Other_genitourinary_diseases	U	U-Oth	110750	69647	0-27 days	0
Other_genitourinary_diseases	U	U-Oth	110750	69647	0-27 days	0.07
Other_genitourinary_diseases	U	U-Oth	348237	177830	1-59 months	0.08
Other_genitourinary_diseases	U	U-Oth	348237	177830	1-59 months	4.9
Other_genitourinary_diseases	U	U-Oth	188465	174837	5-14 years	5
Other_genitourinary_diseases	U	U-Oth	188465	174837	5-14 years	14
Other_genitourinary_diseases	U	U-Oth	377881	409297	15-29 years	15
Other_genitourinary_diseases	U	U-Oth	377881	409297	15-29 years	29
Other_genitourinary_diseases	U	U-Oth	686138	649681	30-49 years	30
Other_genitourinary_diseases	U	U-Oth	686138	649681	30-49 years	49
Other_genitourinary_diseases	U	U-Oth	590877	478088	50-59 years	50
Other_genitourinary_diseases	U	U-Oth	590877	478088	50-59 years	59
Other_genitourinary_diseases	U	U-Oth	740069	559271	60-69 years	60
Other_genitourinary_diseases	U	U-Oth	740069	559271	60-69 years	69
Other_genitourinary_diseases	U	U-Oth	1164490	1118084	70+ years	70
Other_genitourinary_diseases	U	U-Oth	1164490	1118084	70+ years	75
Urolithiasis	U	U-Uro	0	0	0-27 days	0
Urolithiasis	U	U-Uro	0	0	0-27 days	0.07
Urolithiasis	U	U-Uro	336	248	1-59 months	0.08
Urolithiasis	U	U-Uro	336	248	1-59 months	4.9
Urolithiasis	U	U-Uro	34147	27913	5-14 years	5
Urolithiasis	U	U-Uro	34147	27913	5-14 years	14
Urolithiasis	U	U-Uro	80597	55139	15-29 years	15
Urolithiasis	U	U-Uro	80597	55139	15-29 years	29
Urolithiasis	U	U-Uro	255790	170961	30-49 years	30
Urolithiasis	U	U-Uro	255790	170961	30-49 years	49
Urolithiasis	U	U-Uro	196832	113831	50-59 years	50
Urolithiasis	U	U-Uro	196832	113831	50-59 years	59
Urolithiasis	U	U-Uro	185747	109787	60-69 years	60
Urolithiasis	U	U-Uro	185747	109787	60-69 years	69
Urolithiasis	U	U-Uro	212248	134986	70+ years	70
Urolithiasis	U	U-Uro	212248	134986	70+ years	75
DentalCaries	Z	Z-Den	10	24	0-27 days	0
DentalCaries	Z	Z-Den	10	24	0-27 days	0.07
DentalCaries	Z	Z-Den	53934	42692	1-59 months	0.08
DentalCaries	Z	Z-Den	53934	42692	1-59 months	4.9
DentalCaries	Z	Z-Den	473694	421515	5-14 years	5
DentalCaries	Z	Z-Den	473694	421515	5-14 years	14
DentalCaries	Z	Z-Den	826313	818106	15-29 years	15
DentalCaries	Z	Z-Den	826313	818106	15-29 years	29
DentalCaries	Z	Z-Den	789856	796561	30-49 years	30
DentalCaries	Z	Z-Den	789856	796561	30-49 years	49
DentalCaries	Z	Z-Den	227787	238004	50-59 years	50
DentalCaries	Z	Z-Den	227787	238004	50-59 years	59
DentalCaries	Z	Z-Den	128087	142459	60-69 years	60
DentalCaries	Z	Z-Den	128087	142459	60-69 years	69
DentalCaries	Z	Z-Den	72188	98677	70+ years	70
DentalCaries	Z	Z-Den	72188	98677	70+ years	75
DiabetesMellitus	Z	Z-Dia	71702	70594	0-27 days	0
DiabetesMellitus	Z	Z-Dia	71702	70594	0-27 days	0.07
DiabetesMellitus	Z	Z-Dia	316925	302707	1-59 months	0.08
DiabetesMellitus	Z	Z-Dia	316925	302707	1-59 months	4.9
DiabetesMellitus	Z	Z-Dia	409446	548706	5-14 years	5
DiabetesMellitus	Z	Z-Dia	409446	548706	5-14 years	14
DiabetesMellitus	Z	Z-Dia	1329897	1351729	15-29 years	15
DiabetesMellitus	Z	Z-Dia	1329897	1351729	15-29 years	29
DiabetesMellitus	Z	Z-Dia	6288663	5323768	30-49 years	30
DiabetesMellitus	Z	Z-Dia	6288663	5323768	30-49 years	49
DiabetesMellitus	Z	Z-Dia	6487602	5947654	50-59 years	50
DiabetesMellitus	Z	Z-Dia	6487602	5947654	50-59 years	59
DiabetesMellitus	Z	Z-Dia	6826562	7356381	60-69 years	60
DiabetesMellitus	Z	Z-Dia	6826562	7356381	60-69 years	69
DiabetesMellitus	Z	Z-Dia	7053360	9572338	70+ years	70
DiabetesMellitus	Z	Z-Dia	7053360	9572338	70+ years	75
Edentulism	Z	Z-Ede	0	0	0-27 days	0
Edentulism	Z	Z-Ede	0	0	0-27 days	0.07
Edentulism	Z	Z-Ede	0	0	1-59 months	0.08
Edentulism	Z	Z-Ede	0	0	1-59 months	4.9
Edentulism	Z	Z-Ede	0	0	5-14 years	5
Edentulism	Z	Z-Ede	0	0	5-14 years	14
Edentulism	Z	Z-Ede	19257	22004	15-29 years	15
Edentulism	Z	Z-Ede	19257	22004	15-29 years	29
Edentulism	Z	Z-Ede	350467	394128	30-49 years	30
Edentulism	Z	Z-Ede	350467	394128	30-49 years	49
Edentulism	Z	Z-Ede	432041	498748	50-59 years	50
Edentulism	Z	Z-Ede	432041	498748	50-59 years	59
Edentulism	Z	Z-Ede	592195	747938	60-69 years	60
Edentulism	Z	Z-Ede	592195	747938	60-69 years	69
Edentulism	Z	Z-Ede	712234	1173084	70+ years	70
Edentulism	Z	Z-Ede	712234	1173084	70+ years	75
EndoBldImm	Z	Z-End	1086	1128	0-27 days	0
EndoBldImm	Z	Z-End	1086	1128	0-27 days	0.07
EndoBldImm	Z	Z-End	2653247	3298690	1-59 months	0.08
EndoBldImm	Z	Z-End	2653247	3298690	1-59 months	4.9
EndoBldImm	Z	Z-End	2709294	3271357	5-14 years	5
EndoBldImm	Z	Z-End	2709294	3271357	5-14 years	14
EndoBldImm	Z	Z-End	1830698	2571893	15-29 years	15
EndoBldImm	Z	Z-End	1830698	2571893	15-29 years	29
EndoBldImm	Z	Z-End	1822810	2291222	30-49 years	30
EndoBldImm	Z	Z-End	1822810	2291222	30-49 years	49
EndoBldImm	Z	Z-End	1069546	1100609	50-59 years	50
EndoBldImm	Z	Z-End	1069546	1100609	50-59 years	59
EndoBldImm	Z	Z-End	997151	1125574	60-69 years	60
EndoBldImm	Z	Z-End	997151	1125574	60-69 years	69
EndoBldImm	Z	Z-End	1081771	1588060	70+ years	70
EndoBldImm	Z	Z-End	1081771	1588060	70+ years	75
GynecologicalDis	Z	Z-Gyn	0	0	0-27 days	0
GynecologicalDis	Z	Z-Gyn	0	0	0-27 days	0.07
GynecologicalDis	Z	Z-Gyn	0	0	1-59 months	0.08
GynecologicalDis	Z	Z-Gyn	0	0	1-59 months	4.9
GynecologicalDis	Z	Z-Gyn	0	0	5-14 years	5
GynecologicalDis	Z	Z-Gyn	0	0	5-14 years	14
GynecologicalDis	Z	Z-Gyn	0	3535692	15-29 years	15
GynecologicalDis	Z	Z-Gyn	0	3535692	15-29 years	29
GynecologicalDis	Z	Z-Gyn	0	5391688	30-49 years	30
GynecologicalDis	Z	Z-Gyn	0	5391688	30-49 years	49
GynecologicalDis	Z	Z-Gyn	0	1235903	50-59 years	50
GynecologicalDis	Z	Z-Gyn	0	1235903	50-59 years	59
GynecologicalDis	Z	Z-Gyn	0	267621	60-69 years	60
GynecologicalDis	Z	Z-Gyn	0	267621	60-69 years	69
GynecologicalDis	Z	Z-Gyn	0	124666	70+ years	70
GynecologicalDis	Z	Z-Gyn	0	124666	70+ years	75
Maternal_conditions	Z	Z-Mat	0	0	0-27 days	0
Maternal_conditions	Z	Z-Mat	0	0	0-27 days	0.07
Maternal_conditions	Z	Z-Mat	0	0	1-59 months	0.08
Maternal_conditions	Z	Z-Mat	0	0	1-59 months	4.9
Maternal_conditions	Z	Z-Mat	0	4219	5-14 years	5
Maternal_conditions	Z	Z-Mat	0	4219	5-14 years	14
Maternal_conditions	Z	Z-Mat	0	10841519	15-29 years	15
Maternal_conditions	Z	Z-Mat	0	10841519	15-29 years	29
Maternal_conditions	Z	Z-Mat	0	8967380	30-49 years	30
Maternal_conditions	Z	Z-Mat	0	8967380	30-49 years	49
Maternal_conditions	Z	Z-Mat	0	244121	50-59 years	50
Maternal_conditions	Z	Z-Mat	0	244121	50-59 years	59
Maternal_conditions	Z	Z-Mat	0	31344	60-69 years	60
Maternal_conditions	Z	Z-Mat	0	31344	60-69 years	69
Maternal_conditions	Z	Z-Mat	0	2976	70+ years	70
Maternal_conditions	Z	Z-Mat	0	2976	70+ years	75
Periodontal_disease	Z	Z-Per	0	0	0-27 days	0
Periodontal_disease	Z	Z-Per	0	0	0-27 days	0.07
Periodontal_disease	Z	Z-Per	0	0	1-59 months	0.08
Periodontal_disease	Z	Z-Per	0	0	1-59 months	4.9
Periodontal_disease	Z	Z-Per	0	27	5-14 years	5
Periodontal_disease	Z	Z-Per	0	27	5-14 years	14
Periodontal_disease	Z	Z-Per	98997	90771	15-29 years	15
Periodontal_disease	Z	Z-Per	98997	90771	15-29 years	29
Periodontal_disease	Z	Z-Per	1441444	1305603	30-49 years	30
Periodontal_disease	Z	Z-Per	1441444	1305603	30-49 years	49
Periodontal_disease	Z	Z-Per	701431	646509	50-59 years	50
Periodontal_disease	Z	Z-Per	701431	646509	50-59 years	59
Periodontal_disease	Z	Z-Per	403081	396641	60-69 years	60
Periodontal_disease	Z	Z-Per	403081	396641	60-69 years	69
Periodontal_disease	Z	Z-Per	254190	312289	70+ years	70
Periodontal_disease	Z	Z-Per	254190	312289	70+ years	75
Skin_diseases	Z	Z-Ski	8530	8995	0-27 days	0
Skin_diseases	Z	Z-Ski	8530	8995	0-27 days	0.07
Skin_diseases	Z	Z-Ski	946216	942025	1-59 months	0.08
Skin_diseases	Z	Z-Ski	946216	942025	1-59 months	4.9
Skin_diseases	Z	Z-Ski	1389828	1426426	5-14 years	5
Skin_diseases	Z	Z-Ski	1389828	1426426	5-14 years	14
Skin_diseases	Z	Z-Ski	1694392	1809935	15-29 years	15
Skin_diseases	Z	Z-Ski	1694392	1809935	15-29 years	29
Skin_diseases	Z	Z-Ski	2203630	2320662	30-49 years	30
Skin_diseases	Z	Z-Ski	2203630	2320662	30-49 years	49
Skin_diseases	Z	Z-Ski	1136837	1140568	50-59 years	50
Skin_diseases	Z	Z-Ski	1136837	1140568	50-59 years	59
Skin_diseases	Z	Z-Ski	949970	936433	60-69 years	60
Skin_diseases	Z	Z-Ski	949970	936433	60-69 years	69
Skin_diseases	Z	Z-Ski	1039851	1295092	70+ years	70
Skin_diseases	Z	Z-Ski	1039851	1295092	70+ years	75
